,Name,_runtime,_step,_timestamp,_wandb,epoch,train_accuracy,train_loss,trainer/global_step,val_accuracy,val_loss,test_accuracy,test_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
621,jumping-sweep-209,1001.7410445213318,18096,1722640727.5996575,{'runtime': 1000},77,0.953125,0.1405855268239975,18018,0.9800680875778198,0.09626476466655733,0.6704999804496765,1.3828067779541016,False,0.8325650163820671,0.9988625115379464,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.286773344411415e-05,6,0.00014929181513352878,32,False
622,helpful-sweep-208,462.1186122894287,12927,1722640118.8063822,{'runtime': 461},55,0.9609375,0.14247213304042816,12870,0.973724603652954,0.0778145119547844,0.7189000248908997,1.413366436958313,False,0.8675961285057933,0.9951848469878004,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.2934389883375917e-05,6,0.0006959287816964774,32,False
623,dainty-sweep-207,586.1839139461517,10341,1722639708.614784,{'runtime': 584},44,0.953125,0.13501740992069244,10296,0.9513888955116272,0.14322103559970856,0.6956999897956848,1.315068244934082,False,0.8791134066960922,0.9941514133776628,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.83461418127521e-05,6,0.0005508691884585632,32,False
624,floral-sweep-206,474.70346331596375,13397,1722639639.9718113,{'runtime': 473},57,0.953125,0.1868341863155365,13338,0.95332533121109,0.15727490186691284,0.6723999977111816,1.2957741022109983,False,0.8078017314272252,0.994129991853128,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.170649033386072e-05,6,0.00021321617114772185,32,False
625,balmy-sweep-205,337.64746475219727,9402,1722639148.8758838,{'runtime': 336},40,0.9453125,0.134411558508873,9360,0.9499532580375672,0.1579456478357315,0.7032999992370605,1.1811652183532717,False,0.8684099708616038,0.993901006520167,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.2400138191688892e-05,6,0.0004432272543986867,32,False
626,electric-sweep-204,360.1754426956177,10107,1722638796.1740718,{'runtime': 359},43,0.9296875,0.19371046125888824,10062,0.9450120329856871,0.15384571254253387,0.692799985408783,1.3685637712478638,False,0.8554981788631857,0.9940285812514807,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.78550188786673e-05,6,0.00094487233303745,32,False
627,decent-sweep-203,786.5954260826111,14101,1722639106.246099,{'runtime': 785},60,0.953125,0.16014286875724792,14040,0.9694845080375672,0.11424782127141953,0.6718000173568726,1.3711490631103516,False,0.8746092908609373,0.9900587106642682,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.033868010428805e-05,6,0.00023983396698762477,32,False
628,pretty-sweep-202,329.56478905677795,9167,1722638420.872103,{'runtime': 328},39,0.96875,0.10847308486700058,9126,0.95085471868515,0.14494581520557404,0.7095000147819519,1.2747925519943235,False,0.8236809727328612,0.9910982399847869,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.154568036374903e-05,6,0.0007645222014017822,32,False
629,usual-sweep-201,312.3319818973541,8697,1722638075.869148,{'runtime': 310},37,0.9375,0.15112106502056122,8658,0.9413061141967772,0.17091195285320282,0.7003999948501587,1.285088300704956,False,0.8725553265970171,0.9979720638760626,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.146206999969133e-05,6,0.0009898175696960874,32,False
630,peachy-sweep-200,8599.88054227829,188237,1722646001.5076504,{'runtime': 8598},801,0.84375,0.4944542348384857,187434,0.8547008633613586,0.4704732298851013,0.6378999948501587,1.0997984409332275,False,0.802418336866617,0.9949894106331554,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.680682004732187e-05,6,4.376145923619209e-06,32,False
631,ancient-sweep-199,424.00324416160583,8697,1722637384.97057,{'runtime': 422},37,0.8828125,0.31089016795158386,8658,0.9386017918586732,0.1813608705997467,0.7250999808311462,1.111601710319519,False,0.8122225209486906,0.9980789200629382,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.270579743976459e-05,6,0.000743049641613166,32,False
632,lucky-sweep-198,1101.3444249629974,31022,1722637747.500152,{'runtime': 1100},132,0.921875,0.234895259141922,30888,0.95539528131485,0.19961145520210263,0.6430000066757202,1.2850192785263062,False,0.8482005322197346,0.9956401921447484,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.0600568480240906e-05,6,5.344211973392214e-05,32,False
633,lively-sweep-197,465.7795190811157,13162,1722636631.100047,{'runtime': 464},56,0.96875,0.08717069774866104,13104,0.971587896347046,0.08539122343063354,0.696399986743927,1.4638091325759888,False,0.8590112903535261,0.998088909550794,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.0515171810736576e-05,6,0.0005158860551635759,32,False
634,ethereal-sweep-196,550.2593803405762,11282,1722636949.9097934,{'runtime': 549},48,0.96875,0.08796672523021698,11232,0.9624065160751344,0.10879551619291306,0.7283999919891357,1.2581759691238403,False,0.8074015731561287,0.9915711101873916,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.266599503959713e-05,6,0.0009943116243415285,32,False
635,sandy-sweep-195,2278.2710704803467,40891,1722638304.6725886,{'runtime': 2276},174,0.8046875,0.5967491269111633,40716,0.879273533821106,0.3970995843410492,0.6432999968528748,1.1288782358169556,False,0.8781039131508911,0.9913574440597422,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.5900708257985263e-05,6,2.4796721861565946e-05,32,False
636,vocal-sweep-194,148.24793410301208,3997,1722636154.504771,{'runtime': 147},17,0.8125,0.5015450716018677,3978,0.8335670232772827,0.4735796153545379,0.7089999914169312,0.8909305930137634,False,0.8514075571602109,0.992536764766849,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.5636078851236112e-05,6,0.000669394672092717,32,False
637,gallant-sweep-193,329.47892475128174,7052,1722636384.3745978,{'runtime': 328},30,0.8828125,0.2875155508518219,7020,0.9263488054275512,0.2207806557416916,0.7081999778747559,1.0288598537445068,False,0.8960847194763325,0.9979518601014552,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.2695317788450506e-05,6,0.0005469961177594476,32,False
638,spring-sweep-192,386.5678129196167,6816,1722636009.456341,{'runtime': 385},29,0.8046875,0.4643598198890686,6786,0.8913928866386414,0.3180564045906067,0.6965000033378601,1.05000638961792,False,0.8196832820861315,0.9930687351437834,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.591487397511902e-05,6,0.0003631003994491859,32,False
639,clear-sweep-191,344.36910247802734,9637,1722635992.3081825,{'runtime': 343},41,0.9296875,0.19164712727069855,9594,0.9489516615867616,0.14838020503520966,0.713100016117096,1.2400850057601929,False,0.8615181144889101,0.9989865148739372,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.234264938633094e-05,6,0.0006473401080724011,32,False
640,curious-sweep-190,390.43100142478943,6816,1722635610.2671585,{'runtime': 389},29,0.9609375,0.15224339067935944,6786,0.91569846868515,0.2427464723587036,0.7221999764442444,1.0533597469329834,False,0.8007049720519702,0.9921288707858272,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.662061321198624e-05,6,0.000648397329808459,32,False
641,noble-sweep-189,384.82284212112427,10812,1722635634.2618122,{'runtime': 383},46,0.9375,0.12310835719108582,10764,0.9450120329856871,0.15573708713054657,0.6917999982833862,1.348042607307434,False,0.8405125424985015,0.998088250194386,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.470583637892884e-05,6,0.0005063460006619092,32,False
642,clear-sweep-188,608.525607585907,12692,1722636039.2206275,{'runtime': 607},54,0.9921875,0.10916930437088011,12636,0.9738581776618958,0.10229513049125671,0.6782000064849854,1.3466089963912964,False,0.8990155664956475,0.9959802671903828,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.9367423745182826e-05,6,0.0002767299953263199,32,False
643,ruby-sweep-187,378.7773914337158,10577,1722635234.6502495,{'runtime': 377},45,0.9140625,0.19733484089374545,10530,0.9547943472862244,0.13127440214157104,0.7103000283241272,1.2685426473617554,False,0.8113649343558528,0.9939789326309744,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.620279024813501e-05,6,0.0006353728905877608,32,False
644,devoted-sweep-186,458.9024226665497,9872,1722635417.2604778,{'runtime': 457},42,0.9921875,0.05483201891183853,9828,0.9449118375778198,0.16061367094516754,0.6983000040054321,1.2872395515441897,False,0.8233456853033706,0.997898941587511,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.565165941150841e-05,6,0.0005525287269984314,32,False
645,warm-sweep-185,629.9919140338898,11281,1722635203.376666,{'runtime': 628},48,0.9453125,0.17351557314395905,11232,0.95846688747406,0.133631631731987,0.6877999901771545,1.2905796766281128,False,0.8287202283159708,0.9949233005454272,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.413894440567704e-05,6,0.00033761405742282693,32,False
646,wise-sweep-184,293.74243426322937,8227,1722634841.5829194,{'runtime': 292},35,0.953125,0.17716439068317413,8190,0.9453125,0.15591222047805786,0.7215999960899353,1.176032304763794,False,0.8190654766325411,0.9988565062962552,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.089952826837134e-05,6,0.0009142532135185134,32,False
647,cerulean-sweep-183,234.2940683364868,4937,1722634943.2972634,{'runtime': 233},21,0.828125,0.4235542118549347,4914,0.8460536599159241,0.4289546012878418,0.6873999834060669,1.02952778339386,False,0.8443031957469952,0.9931952863506096,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.900098835148592e-05,6,0.0005649248632388013,32,False
648,fluent-sweep-182,311.4059548377991,8697,1722634537.5126607,{'runtime': 309},37,0.96875,0.12682993710041046,8658,0.945145547389984,0.15467090904712677,0.7250000238418579,1.1924645900726318,False,0.8487907002837624,0.9949607039416842,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.2005562237337665e-06,6,0.0009584490618632688,32,False
649,comic-sweep-181,287.0773718357086,6112,1722634694.0695229,{'runtime': 285},26,0.8515625,0.3992219269275666,6084,0.894898533821106,0.2965589761734009,0.7143999934196472,1.022771954536438,False,0.8529001310567351,0.9922842575730344,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.004550757230024e-05,6,0.0007909334610717274,32,False
650,glowing-sweep-180,252.3238780498505,7052,1722634207.719139,{'runtime': 251},30,0.890625,0.3685817420482635,7020,0.9235777258872986,0.2212981879711151,0.7190999984741211,1.084646224975586,False,0.843873340740372,0.9987258536136382,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.3375875373118616e-05,6,0.0007937122951194252,32,False
651,scarlet-sweep-179,319.9929597377777,6582,1722634390.1032555,{'runtime': 318},28,0.8984375,0.32872268557548523,6552,0.8797408938407898,0.3623182475566864,0.6873000264167786,0.9955732226371764,False,0.8386018146287457,0.9921934694365884,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.680249989796521e-05,6,0.00029695708725533245,32,False
652,cerulean-sweep-178,322.5965940952301,8932,1722633942.766169,{'runtime': 321},38,0.90625,0.21243175864219663,8892,0.9294204115867616,0.20434989035129547,0.697700023651123,1.1841068267822266,False,0.8300805570833719,0.9903859345552836,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.351926215886779e-05,6,0.0004380000940008534,32,False
